Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-03-20,51.21080170153126,51.5182006978555,50.91300732062992,51.05710220336914,1221400,0.0,0,,,,,,,,,,52.801666259765625
2017-03-21,51.181976499433176,51.61425744915503,50.41347906908587,50.58639144897461,1492700,0.0,0,-0.009219300236030015,0.99078069976397,,,,,,,,53.37947082519531
2017-03-22,50.7112756926887,51.36449945379568,50.57678909442873,51.03788757324219,1257100,0.0,0,0.008925248695056398,0.9996236639116254,,,,,,,,53.01352310180664
2017-03-23,50.95143943638187,51.66229832944549,50.64404040189724,51.0859260559082,1717900,0.0,0,0.0009412317975949769,1.0005645414897273,,,,,,,,53.735782623291016
2017-03-24,51.92166216890023,51.92166216890023,50.75930944779991,50.98986053466797,2015300,0.0,0,-0.0018804694102070307,0.9986830104765181,,,,,,,,53.86098098754883
2017-03-27,50.52875307499614,51.23961549269617,50.35584069405518,51.1435546875,1446500,0.0,0,0.003014210104135051,1.0016932508975245,,,,,,,,54.082462310791016
2017-03-28,51.19158308374181,51.49898204570341,51.00906243074388,51.33567428588867,1312700,0.0,0,0.0037564772249909506,1.0054560887809483,,,,,,,,54.60247802734375
2017-03-29,51.16276494660519,51.31646443670316,50.70166647631128,51.02827835083008,1469900,0.0,0,-0.0059879594323959395,0.9994354585102725,,,,,,,,54.54470443725586
2017-03-30,51.03788477122423,51.32607084660039,50.81694199128634,51.220401763916016,1627400,0.0,0,0.0037650381179832326,1.0031983711080277,,,,51.1387514314777,,,,54.236549377441406
2017-03-31,51.10676375110129,51.26084467156341,50.85638363294244,50.914161682128906,1705600,0.132,0,-0.005978869185732316,0.9972003792798331,,,,51.1387514314777,,,,54.76618957519531
2017-04-03,50.9430627969278,51.241592563257015,50.77934972550058,51.231964111328125,1550200,0.0,0,0.006241925992680475,1.0034248302471707,,,,51.1387514314777,,,,54.18838882446289
2017-04-04,51.23196569459672,51.27048685066176,50.53859957974458,50.67341995239258,2017100,0.0,0,-0.010902259334071518,0.9924852325255693,,,,51.1387514314777,,,,54.14987564086914
2017-04-05,50.76972581533492,51.25122927360303,50.75046523617461,50.76009368896485,1778300,0.0,0,0.0017104378716437107,0.9941828168543282,,,,51.1387514314777,,,,54.082462310791016
2017-04-06,50.75046497223516,51.26085745979939,50.3267395800718,51.18381881713867,1548200,0.0,0,0.008347603350975286,1.0024818606677834,,,,50.9128608128876,,,,54.60247802734375
