Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-03-20,34.7855339050293,35.244024250290195,33.988154762784475,34.7855339050293,2688900,0.0,0,,,,,,,,,,36.33045196533203
2017-03-21,34.785536056170244,35.13438660083615,33.06120678629084,33.111045837402344,4536900,0.0,0,-0.04813748359299597,0.951862516407004,,,,,,,,34.40678024291992
2017-03-22,33.24062086246557,34.038000153290184,32.901735804520975,33.57950592041016,2877900,0.0,0,0.014148151203325687,0.9653296112139084,,,,,,,,33.6193733215332
2017-03-23,33.300422760511104,33.57950320844877,33.00140745169419,33.20075225830078,3072000,0.0,0,-0.011279310154446609,0.9544413591277553,,,,,,,,33.17084884643555
2017-03-24,33.499768241043164,33.748948303767754,32.25885259328681,32.45321273803711,4111000,0.0,0,-0.022515740440091192,0.9329514052203469,,,,,,,,33.22068405151367
2017-03-27,31.635902850600782,32.463180643345574,31.18737984552796,32.36351013183594,3654000,0.0,0,-0.0027640593529292268,0.9303726721629192,,,,,,,,31.58606338500977
2017-03-28,32.393406320902734,33.52667821623162,32.34357107161543,32.81202697753906,4039700,0.0,0,0.01385872063555671,0.9432664471133815,,,,,,,,30.938196182250977
2017-03-29,32.80206298828125,33.18081774457792,32.62265304067682,32.80206298828125,2611700,0.0,0,-0.0003036688121899056,0.9429800065118079,,,,,,,,31.71563720703125
2017-03-30,33.04127626415114,35.0247473397271,32.85189699210296,33.38016128540039,7122600,0.0,0,0.017623839614163028,0.9595989349059344,,,,33.215702047909076,,,,30.918262481689453
2017-03-31,33.948293003267125,34.626063075834445,33.489798799693226,34.28717803955078,5188400,0.0,0,0.027172329887665825,0.9856734737250512,,,,33.160883223182054,,,,30.71891593933105
2017-04-03,34.50645484096711,34.88520960991545,33.39212154358147,34.10776901245117,4204800,0.0,0,-0.005232539898520017,0.9805158979468721,,,,33.10606359262753,,,,30.978063583374023
2017-04-04,33.91838819535903,34.386847919953546,33.710074032390025,34.117733001708984,2297000,0.0,0,0.00029213254183169113,0.9808023385484457,,,,33.10606359262753,,,,31.057802200317383
2017-04-05,34.675894898420204,34.974910182701926,33.6442896962276,33.738975524902344,4016800,0.0,0,-0.011101484286416885,0.9699139767989692,,,,33.10606359262753,,,,31.68573760986328
2017-04-06,33.73897569365093,34.04796031019264,33.08114054406666,33.539634704589844,3626800,0.0,0,-0.005908324636750395,0.9641834101543193,,,,33.10606359262753,,,,31.92494773864746
2017-04-07,33.14094806142013,34.018062939387086,33.04227373077732,33.6193733215332,3674100,0.0,0,0.0023774444070627787,0.9664757026101733,,,,33.684159205671264,,,,32.05452346801758
2017-04-10,33.54960250854492,33.669207870530485,33.091112119112,33.54960250854492,2575500,0.0,0,-0.0020753156913723148,0.9644699604192164,,,,33.82370019020196,,,,31.52626037597656
2017-04-11,33.45989990028135,34.346980351865014,33.041279202665486,34.2772102355957,3142600,0.0,0,0.02168752153965059,0.9853869234601541,,,,33.938322165915025,,,,31.8153076171875
